author,text,likes,publishedAt,sentiment
@JustUsAgain-You_Me,us total goods trade canada estimated 7621 billion 2024 brus goods exports canada 2024 3494 billion 14 percent 50 billion 2023 brus goods imports canada 2024 totaled 4127 billion 14 percent 59 billion 2023 brthe us goods trade deficit canada 633 billion 2024 14 percent decrease 9269 million 2023brbrcan wait trump tariffs equal,0,2025-03-16T21:44:59Z,Neutral
@josephlinehan2281,pathetic fake news one needs buy anything canada,0,2025-03-16T21:40:32Z,Negative
@scotttuttle3513,canada paying tariffs us goods better question american media reporting supposed trade quotalliesquot taxed american people pay welfare programs addition us paying almost rampd costs new medicines providing allies defensebrbrtrump isnt always right time us getting screwed long time complicit,0,2025-03-16T21:40:15Z,Negative
@liamonyor,make purchase look opinions may better deals stay away canadian produces tariffs buy american possible dont forget biden inflation 20 4 years 2024 election,1,2025-03-16T21:40:12Z,Neutral
@PheobeKate-1111,dumbbrbuy american brbrproblem averted,0,2025-03-16T21:40:10Z,Negative
@franknewman1587,im tired used relationship please clean houses countries im break work,1,2025-03-16T21:39:09Z,Negative
@Quinlangunner,maga brcnbc fake news,0,2025-03-16T21:38:22Z,Negative
@georgekatz4461,way go mr president trump stand behind,0,2025-03-16T21:36:36Z,Positive
@shmitty33,lies msm legacy media funded democrats usaid us tax payers stopped stop watching propaganda canada mexicos imported goods us 27 us gdp whereas canada alone 20 gdp going hurt canada lot well barely notice,0,2025-03-16T21:35:56Z,Negative
@melissascoville4126,news stations encouraging hate amongst americans,0,2025-03-16T21:35:35Z,Negative
@slowohh9891,hopefully start drilling counteract also companies start manufacturing states long term benefits,0,2025-03-16T21:31:49Z,Positive
@davezobeljr9025,u u u buy american charging tariffs forever didnt mind charge em lose mid,0,2025-03-16T21:29:56Z,Neutral
@CoperliteConsumer,oh maple syrup cost year makeour oh god please,0,2025-03-16T21:29:04Z,Neutral
@liljmat,trump 100,0,2025-03-16T21:28:53Z,Neutral
@davezobeljr9025,buy american kind,0,2025-03-16T21:26:47Z,Neutral
@nicefish10,guys understand reciprocal tariffs even know means means theyre charging us 300 charging 300 leveling playing field part understand,0,2025-03-16T21:26:26Z,Neutral
@bryanclouse9579,buy zero canadian goodssonot going affect one bit,0,2025-03-16T21:25:55Z,Neutral
@ddoane1101,american voted stop making fake news,0,2025-03-16T21:24:54Z,Negative
@edwardolsz,countries never paid tariffs turn collect,0,2025-03-16T21:22:29Z,Negative
@maffimukshukran9369,going affect economy us,0,2025-03-16T21:21:33Z,Neutral
@brettschaapveld9449,hereby declare report smooth brained propaganda cnbc fake news northern division president trump used tariffs measure success confident tariffs help balance improve trade relations great white north theyre beauty way go yall bashing trumps tariffs like fake news liars aredont mention whisper outrageously steep unneighborly tariffs canada american goods like dairy agricultural products canada essentially tariffed ag business border zone play stupid gameswin stupid prizes thought yall getting rid soros puppy prime minister justin castro corrupt whiny assed sell still running mouth like charge 51st state understand yall cant stand coke snorting femboyhis voice makes voices head scream horrible things anywaysi hope canada considers statehood yall find good conservative minded governor get party started,0,2025-03-16T21:15:17Z,Negative
@MRiva-ge5vo,ultimately prices go consumer prices go first commercial goods go last,0,2025-03-16T21:11:53Z,Neutral
@sound4mation,tds news network,0,2025-03-16T21:08:55Z,Neutral
@BenitoSaladczar,im gon na buy canadian trash,0,2025-03-16T21:08:31Z,Negative
@dudewhatsmyname6217,cant anything worse biden last 4 years,0,2025-03-16T21:07:36Z,Negative
@omni1omni244,dont buy useless stuff less better,0,2025-03-16T21:07:25Z,Negative
@Madwille,doesnt hurt americans tax americans tax country bring revenue 0 pay anything meanwhile charging us 100300 tariffs seems like guys uneducated news station know nothing economics liked joe went sleep topics,0,2025-03-16T21:05:11Z,Negative
@fuzzypanda1684,hey survived bidenflation definitely survive especially since help country instead hurt,0,2025-03-16T21:02:39Z,Neutral
@rhynostar1139,love blind assumption every media outlet americans still gon na blindly consume foreign products regardless expensive thats literal opposite reality tariffs put place brheres caveman explanationbrtariff make foreign good cost make domestic good preferred buy make domestic suppliers money make jobs pay people boost domestic economybrunga dunga,0,2025-03-16T21:01:52Z,Neutral
@mvc4121,confusing new trade deal thats looking balanced format currently,0,2025-03-16T20:59:24Z,Neutral
@wandavaughn9016,one sided propaganda,0,2025-03-16T20:57:07Z,Negative
@sharonmattes748,comments doesnt look like cnbc going work good old fashion revolt current government intent im sure outrage last administration working closely china,0,2025-03-16T20:56:04Z,Neutral
@scotgarland7526,bring tariffs see last longestabout time played rules countries living america,0,2025-03-16T20:56:03Z,Neutral
@toolmantim657,quothow americans pay trumps canadian tariffsquot someone doesnt know tariffs work,0,2025-03-16T20:55:53Z,Negative
@alphawolfgang173,secure border like trump asked starting trade war important canadians securing border real question,0,2025-03-16T20:55:26Z,Neutral
@David-m3z4j,support,0,2025-03-16T20:55:18Z,Neutral
@digittbr1688,canada tariff advantage decades fair trade us seeking canada trade surplus 64billion dollars us 2024 sound fair,0,2025-03-16T20:53:02Z,Neutral
@radiationraven,even business bro trudeaunt,0,2025-03-16T20:52:28Z,Negative
@tafyb,poor research usual,0,2025-03-16T20:51:03Z,Negative
@iginbltn3859,wont problem us canada everything lose capitulate timebrsecure border canada thats trump asked good neighbor,0,2025-03-16T20:50:41Z,Neutral
@oceanpacific886,canadians reasonable polite try selling canadian ebay rude,0,2025-03-16T20:48:45Z,Neutral
@JorgePerez-q8v8d,every tariff inevitably paid tax payers sides businesses take loss,0,2025-03-16T20:48:18Z,Negative
@RunningUpStock,lefties blindly defending rich corrupt politicians wont lose money stay struggling,1,2025-03-16T20:48:09Z,Negative
@NoName-ge6wc,pay blocks ice hockey sticks bad whiskey,0,2025-03-16T20:48:03Z,Negative
@armorboy24,well first cnbc understand economy tariffs work report,0,2025-03-16T20:47:30Z,Neutral
@markwebb8013,fake news msm still pushing negative trumps actions trump wants equal trade countries currently msm tell part,0,2025-03-16T20:47:22Z,Negative
@omarthewire,canada pound sand,0,2025-03-16T20:47:11Z,Neutral
@make_prep,im going pay anything towards tariffs buy local farmers small locally owned shops sell american made products cant grow raise make buy made america,0,2025-03-16T20:45:40Z,Negative
@johnrex2750,lost election pity thought america idiot like kamala continuous stream misinformation may impress fools avidly follow brbrwe thinkquotsame old stupidity msnbs always spoutedquot href based upon anti constitutional republic stance brbrwe know hate christian america influenced lies donald trump duly elected tariffs merely reciprocal charging america charging brbrwhat exactly complaint,0,2025-03-16T20:42:27Z,Negative
@cujo0750,tariffs even across board dont care,0,2025-03-16T20:42:19Z,Negative
@RodneySlinger,canada becomes 51st state months terrifs matter,1,2025-03-16T20:41:56Z,Neutral
@nw_angler,fear mongering democrat propaganda mouthpiece single journalist employed cnbc msnbc zero integrity,0,2025-03-16T20:40:00Z,Negative
@peteblueline,canada charge us 2530 cant charge 25br thought trudeu quit yrs ago brcanada world joke politics anti canadian citizengoverment,1,2025-03-16T20:35:36Z,Negative
@cherylhaskell9830,might pay upfront cost future dividends benefit us,0,2025-03-16T20:35:30Z,Positive
@wickedguppy3715,nose assume,0,2025-03-16T20:34:56Z,Neutral
@GeofBe,weve paying canadian tariffs already,0,2025-03-16T20:34:21Z,Negative
@monatgrrautut7372,wait minute didnt cheeto jesus tell magats americans pay tariffs,0,2025-03-16T20:33:17Z,Negative
@nobe174,continue wide trade imbalance deficit whats fair countries taking advantage accommodating trade lawsbrnot attempting balance trade deficit bringing revenue country also calls attention illegal alien invasion fentanyl pandemic killing americans hundreds day,0,2025-03-16T20:32:54Z,Negative
@Lalunabreeze,dont trade,0,2025-03-16T20:32:39Z,Neutral
@glennknauer2696,cnbc canadian msnbc unapologetic obvious propaganda aka lies half truths,0,2025-03-16T20:32:33Z,Negative
@lisabroyles8314,one elected elon rigged americans put crap,0,2025-03-16T20:32:16Z,Negative
@JSomerled,americans miss maple syrup bramerica mississippiwhy would country want northern equal,0,2025-03-16T20:30:48Z,Negative
@Udansha,wont pay anything tds liberal msm propaganda tds max trump maga forever,0,2025-03-16T20:26:59Z,Negative
@wmrayburn7620,conclusions reached cnbc actual facts opinions,0,2025-03-16T20:26:52Z,Neutral
@southwestsearch,ronald reagan great manbra href bust mount rushmore,0,2025-03-16T20:26:19Z,Positive
@marykayrourke574,supply military blood canada americans want alienate canadians want prosperity let news manipulate minds believe otherwise help us get sinking ship,0,2025-03-16T20:25:38Z,Negative
@marykayrourke574,already paying ridiculous amount tariffs canada leave 267 billion deficit us canadians americans need research,2,2025-03-16T20:24:51Z,Negative
@USViper,great job president trump,0,2025-03-16T20:23:44Z,Positive
@marykayrourke574,already paying ridiculous amount tariffs canada leave 267 billion deficit us canadians americans need research,0,2025-03-16T20:22:28Z,Negative
@VickiiDGarcia,ripping us thats friends even sides charging us mannny years time usa usa,0,2025-03-16T20:21:37Z,Neutral
@godschosenpeople5084,,0,2025-03-16T20:21:29Z,Neutral
@BunkerBroadcasting,go trump,0,2025-03-16T20:20:40Z,Neutral
@allthingsconsidered3211,propagabda jn full swing,0,2025-03-16T20:20:28Z,Neutral
@MikkiWillis,trump end reduce tax rates citizens balance increase tariffs end americans win,0,2025-03-16T20:18:18Z,Neutral
@garnetwilliamson7817,nobody wins trade war demented old man posing president belongs memory care facility white house,1,2025-03-16T20:17:03Z,Negative
@sugardalit,need manufacturing us lets support american made,0,2025-03-16T20:15:05Z,Positive
@splice9503,already paying thanks dems lets stand ceremony,0,2025-03-16T20:14:57Z,Neutral
@nopocrakr6591,talk many tariffs canada us forever one sided report,0,2025-03-16T20:14:46Z,Neutral
@kerryzahn908,fake news sickening,0,2025-03-16T20:14:37Z,Negative
@RussRolle,americans pay buy canadian instead american whole underpinning tariffs anybody trying convince otherwise engaging democratic shtfckery,0,2025-03-16T20:12:41Z,Negative
@crunchytaco58,gon na get jobs back putting tarriffs alliesyour full hitsha eyes brown,0,2025-03-16T20:10:52Z,Neutral
@hardnoxgrad5763,cnbc known liar hates americans,0,2025-03-16T20:10:45Z,Negative
@sig7948,cnbc wants think hahah,0,2025-03-16T20:10:07Z,Neutral
@WhoRobbedMyMomxq6se,dont need anything communist canada,1,2025-03-16T20:09:57Z,Negative
@AlPante,one dont buy use resources,0,2025-03-16T20:09:32Z,Neutral
@moremoola,tariff war way shape form going positive outcomebrthe gop eventually start seeing writing wall spiral us recession first,1,2025-03-16T20:09:31Z,Neutral
@israelgonzalez1185,doesnt fake media talk deficits trade instead fear mongering,0,2025-03-16T20:04:06Z,Negative
@SlowHorses-x1v,americans pay canadian geese lot im sure theyll take back,0,2025-03-16T20:03:19Z,Neutral
@bendover9361,funny canadian government like socialist democratic criminal party onesided saying goes show better tell listen people think side theyre telling want hear like socialist democratic criminal party organization ones stealing billions dollars american people many years american people demanding retirement community guantnamo bay apparatus cures socialist democratic criminals republican rhinos short drop quick stop life crime dont forget thank president trump vice president vance making america great remember running government trudeau attacked people good night sweetheart well time go bubba bubba bubba bubba bubba bubba bubba bubba hate leave must say goodbye good night sweetheart good night time hammer time,0,2025-03-16T20:02:05Z,Neutral
@bigolbeardog3777,,0,2025-03-16T19:59:54Z,Neutral
@Mr_Clubber,omgits miracle woke last 2 days row earth still,0,2025-03-16T19:59:54Z,Positive
@davidp5841,tariffs countries already charging us come one ever talks,0,2025-03-16T19:59:07Z,Neutral
@VegabyOmer,please make video justin trudeau speaking go away permanently hopefully making poutine burger joint montreal total dirt bag,0,2025-03-16T19:58:36Z,Negative
@darrindavidson1932,idiots come share notes excuse find way outa,2,2025-03-16T19:55:51Z,Negative
@drbarco,canada charges us 10000brand paychecks brincrease 100000bri pay 10000,0,2025-03-16T19:55:38Z,Neutral
@PaulKersey-zq5ru,bunch bs export us way us exports already charge us 200 lumber wake already,0,2025-03-16T19:54:44Z,Negative
@bendover9361,seems like canada forgotten money us helping canada many billions dollars america give canada seems forgotten run true though baby eaten nazi country want sick individual already forgotten trudeau people funny forgotten well believe need remind trudeau people heard theyve elected someone else different trudeau theyve already talked cutting road shipping alaska yall smart im talking government im talking people canada want hang baby eating sons satan right us going subsidize canada anymore dont think gon na let cut trade routes something think shut everything coming going allowed contraband country country curious see whats going happen remember american people love people canada dont let socalled government turn american people remember government people little short ago already slipped mind want think president donald john trump vice president jd vance patriotically taking magahammer hope canadian people ask government know time hammer time pay attention,0,2025-03-16T19:54:03Z,Neutral
@Lisalvsjohn,canada everyone else totally fine outrageously tariffing us sucking us drybut trump evil tariffing back leftie logic killing,0,2025-03-16T19:53:42Z,Negative
@patman4917,fake news,1,2025-03-16T19:53:36Z,Negative
@AdvancedGrowTips,fake news back,0,2025-03-16T19:52:40Z,Negative
@presidentselect3822,blah blah blah propaganda,0,2025-03-16T19:51:35Z,Negative
@keithwatson8228,first canada become state mexico beg,0,2025-03-16T19:51:18Z,Neutral
@joeycrooker1282,never realized unfair treated president trump shed light,0,2025-03-16T19:50:52Z,Neutral
@TimSnyder-t9h,give time boneheads taken years dems rhinos take country,0,2025-03-16T19:47:55Z,Negative
@THEFlea1991,im happy trade whatever pennies owed due tariffs country canada already tariffs milk eggs butter exchange federal tax earners less 150000 year regular checks doge funds sourced cutting bs government spending things like condoms gaza honestly couldnt happier trade id take day,0,2025-03-16T19:46:04Z,Neutral
@truthsaid2799,whatever ill pay tarrifs hell ive paid ukraine last four years trump rules,0,2025-03-16T19:45:35Z,Negative
@Bubby-rc2os,let man cook,0,2025-03-16T19:44:45Z,Neutral
@54WantingMore,unlike last administration increase american people go historic transition come back people ten fold prosperous like never bless president trump,0,2025-03-16T19:42:07Z,Positive
@Fire.thewoke,bfacts wokes truthsb brour socalled allies enemies bnotb trade friends brin 2024 canada sent 76 exports usa thats 19 entire gdp brin 2024 mexico sent 78 exports usa thats 37 entire gdp brin america 27 entire gdp goes canada mexico combined brand ballb asking secure borders stop drugs fentanyl coming across us borders lower tariffs brcanada restricting imports crying punish,0,2025-03-16T19:40:24Z,Neutral
@THEFlea1991,already pay tariffs canada milk eggs butter etc 250 tariff cases screw canada whining,0,2025-03-16T19:39:38Z,Negative
@abbabi1975,canada end trade war put larger tax us goods entering canada want market canada pay canada find export markets lumber minerals potash eventually oil trump cause major pain next two years us good go us plus canada longer purchasing alcohol soon tourism die,0,2025-03-16T19:37:53Z,Negative
@elijah5399,let give example manufactures general motors ford buy cheap aluminum parts made neighboring countries still able manufacture provide american public cheaper vehicles export vehicles theyre able compete,0,2025-03-16T19:36:19Z,Neutral
@garyspear285,cnbc embarrassment,0,2025-03-16T19:35:19Z,Negative
@elijah5399,free trade allows goods services reach american consumers lower prices thereby substantially increasing standard living drives economic growth enhanced efficiency increased innovation greater fairness accompanies rulesbased system,0,2025-03-16T19:31:22Z,Positive
@sreed7637,idea buy american amp support american products funniest thing actually enjoy bit uneasy banter neighbors bad nobody notices crap happening world,0,2025-03-16T19:30:58Z,Positive
@elijah5399,every country including us targeted tariffs protect key industries intrest countries open trade possible deal currently negotiated trump really little changed nafta manage hurt lot american farmers bankrupt use billions american dollars bail others damage caused,1,2025-03-16T19:28:14Z,Negative
@ronhagar4755,screw opinions president trump fake news media trump knows people support 100 dont like keep pie holes shut dont want hear crap president,0,2025-03-16T19:27:43Z,Negative
@kaioo1658,agree tarriffs bad isnt hypocritical countries tarrifs us decades retaliate increasing tarrif percentatge bad citizens would countrys retaliate using method hurt people honestly makes wonder blown proportion,0,2025-03-16T19:26:57Z,Negative
@lisadonovan1741,e r c c n pants ha ha geographically,1,2025-03-16T19:26:50Z,Neutral
@jmo2069,genuine question usa produces locally respond demandbrif answer american maga first place support himbrsecond genuine question lobby work us profit,0,2025-03-16T19:25:58Z,Neutral
@1245JL,title video ridiculous way pay tariff buy product tarriffed,0,2025-03-16T19:25:57Z,Negative
@johnsteward132,cnncpart democrat machine worthless biased news,1,2025-03-16T19:22:53Z,Negative
@CharlesRichelieu,dont want need anything canada raise tariffs even higher,1,2025-03-16T19:19:34Z,Negative
@OptimusOne,thats pretty stark contradictiontrump complains countries quotrippingoffquot us years yet hes notorious stiffing contractors employees even lawyers classic projection accuse others youve along,0,2025-03-16T19:19:30Z,Negative
@TheRocker27,welcome trumps america rump doesnt care american people make america trumpless franklin,0,2025-03-16T19:19:27Z,Negative
@HLBNZ,dont make anything us anymore cares,0,2025-03-16T19:17:26Z,Negative
@Volleyball_Cree,need build military,0,2025-03-16T19:16:46Z,Neutral
@bebec1218,us doesnt best friend,0,2025-03-16T19:16:43Z,Neutral
@iEnigma121,americans dont need america first cnbc paid propaganda garbage know place canada period feel nothing wins get line,0,2025-03-16T19:16:29Z,Negative
@dr.richard.w.meyers24,cares,0,2025-03-16T19:13:21Z,Neutral
@thelanman652,little juice since build cheaper also look selling india china,0,2025-03-16T19:12:43Z,Neutral
@thelanman652,trump wants industry move back motherland would move country resources coming countries labour expensive fact overall cost populations countries canada mexico europe australia total approximately 750 million people opposed usas 340 million us population less 12 friendly populations resources labour cost better boss hell think think id build factory build cheaper americans want products buy population base buy,0,2025-03-16T19:10:37Z,Neutral
@stephaniestanley8041,thats money iras,0,2025-03-16T19:10:29Z,Neutral
@Drety6,get want disaster canadians one way another,0,2025-03-16T19:04:36Z,Negative
@josephinevalerio3303,easy use products made america elsewhere im paying extra anything id rather without,0,2025-03-16T19:04:28Z,Neutral
@vijaybhatnagar6499,bigger question americans going pay countless follies years href thing certainhe make america least trustworthy nation among friends foes alikevery sad state affairs,0,2025-03-16T19:04:10Z,Negative
@joenewingham1996,dont talk amount tariffs canada puts products,0,2025-03-16T19:04:00Z,Neutral
@rockyhowell4899,cnbc one believes anything say ones fools,0,2025-03-16T19:03:43Z,Negative
@AlanCamp-q1s,thats need need start making stuff would gladly pay something made america something made canada another country bring,0,2025-03-16T19:03:27Z,Neutral
@gloranger2001,also america trade agreement canada mexico renegotiated donald office last time american contracts agreements worth would make deal deal someone trust,10,2025-03-16T19:01:48Z,Neutral
@sbecker1265,better question many 1000s gallons dairy products farmers able sell canada,0,2025-03-16T19:01:32Z,Neutral
@lawilson674,us needs nothing canada,0,2025-03-16T18:59:58Z,Negative
@diggermd1,time bring back industry remember paying tariffs everyone else time reciprocate,0,2025-03-16T18:59:23Z,Neutral
@tammyeplee2076,cant think single canadian product suspect need us way around next,0,2025-03-16T18:59:19Z,Neutral
@gloranger2001,dig decline american brand people world dumping american brands may come back decades economic suicide,3,2025-03-16T18:58:32Z,Negative
@HowlingWo1f,dont need canadian goods produce although people would rather save 50 avocado lose whole industry,0,2025-03-16T18:58:23Z,Negative
@AlanCamp-q1s,im going start checking buy make sure canada,0,2025-03-16T18:58:04Z,Neutral
@colleenuotila7161,go away cnbc,0,2025-03-16T18:54:08Z,Negative
@The3Shogun,tariffs hurt country wouldnt canadas insignificant gdp take huge hit trustworthy liberal us media lying us,0,2025-03-16T18:52:51Z,Negative
@joelthomas79,paying canada tariffs decades one talking,0,2025-03-16T18:52:19Z,Neutral
@pattoney3816,canadians nothing better hold sign wanting 51 state crazy would best thing could ever would make people happy freedom safer,0,2025-03-16T18:51:48Z,Positive
@tubasousaphone13,talk us enemy imposing tariffs canada many tariffs us well started stand canada greedy pay price greed,0,2025-03-16T18:51:47Z,Negative
@MufflesTheGerbil,point trump trying make cum real thing,1,2025-03-16T18:50:11Z,Neutral
@GrammyTerri,hmm never report massive tariffs canada charging goods usa formany years,0,2025-03-16T18:47:52Z,Negative
@Wanda-i8j,even fair trade less,0,2025-03-16T18:45:37Z,Neutral
@ShariaLawAllDay,theres thing america first israel first accept whether like zio sla,2,2025-03-16T18:45:11Z,Neutral
@leonidshafranov4734,canadians really frustrated billions dollars free generosity america good anymore,1,2025-03-16T18:45:09Z,Negative
@mcgannahanskjellyfetti3368,american taxpayers ones going pay trump stupid end paying,2,2025-03-16T18:44:59Z,Negative
@Ender7j,paid dei years dont mind much,0,2025-03-16T18:44:03Z,Neutral
@johnwelch615,canada accounts 12 us imports products competition,1,2025-03-16T18:43:08Z,Neutral
@targgthewise2892,absolute delusion canada win trade war literally nothing buy canada dont also make canada needs us way around,1,2025-03-16T18:43:03Z,Negative
@markash97,democratic fake news station continues lie idea talking,0,2025-03-16T18:42:14Z,Negative
@johnwelch615,propaganda democrat state run propaganda media,1,2025-03-16T18:41:54Z,Negative
@bdr4625,cry cry cry,1,2025-03-16T18:38:49Z,Negative
@memeco50,canada forgive us advance gone,1,2025-03-16T18:38:21Z,Neutral
@gregoryhoff3281,research buy american yall really need much syrup,1,2025-03-16T18:38:17Z,Neutral
@shellierobledo,like two little kids arguing playground throwing sand canada terrifying america decades 200 items canada gfo,1,2025-03-16T18:38:05Z,Negative
@SmilingBorderCollie-hp8ne,simple dont want pay canadian terifs buy american products,2,2025-03-16T18:37:47Z,Negative
@kennybushway7446,whos high school student talking background,1,2025-03-16T18:36:51Z,Neutral
@daleiuliucci8572,way us americans pay trumps canadian tariffs president canada please left everything go forgive forget like president trump trying help us citizens dont know going trump trying make peace countries canada russia china lots countries wars dont need anymore enough wars lets try get along trying hurt something please lets stop president trump great job us americans,0,2025-03-16T18:36:43Z,Neutral
@hectoralejandro9883,tariffs tax consumer would protect canada didnt alternatives oil largest export increase production good luck setting infrastructure export europe asia bye,0,2025-03-16T18:36:20Z,Neutral
@dirostudios,buy american goods services moving manufacturing america 40 years ago got thousands workers laid upstate new york today cities like buffalo rochester syracuse lead america child poverty due loss manufacturing jobs moving overseas,1,2025-03-16T18:34:59Z,Negative
@RS-cb7nm,everbody thinks us support,0,2025-03-16T18:34:57Z,Neutral
@barnhartmd051977,match canadas tariffs dont like years charged us 25 750 products shut 1000 tariffs right across board say never 30 days join make illegal cross border anything,0,2025-03-16T18:34:42Z,Negative
@truthlove1114,protecting american billionaires thats,0,2025-03-16T18:34:26Z,Neutral
@kayamann321,th capitalist oligarchs levying us government order expand cancer,0,2025-03-16T18:32:28Z,Negative
@DrMoto-Ph.D-182,seriously last time bought anything label saying made canada got nothing cant without,0,2025-03-16T18:32:22Z,Neutral
@gorillasquadelite,already paying 6 bucks milk whats couple cents im hoping america doesnt look appealing foreigners maybe move europe,0,2025-03-16T18:30:41Z,Negative
@revanamessengeramongmany,fyi trumps accusations actually projecting truths please deal accordingly didnt vote trump ever usa divided true americans love canada mexico ukraine uk greenand european countries allies maga merikkkans think tell nazi wannabees long free world pray victorious dictatorships want rule world,0,2025-03-16T18:30:16Z,Neutral
@ThumperT51,talk current tariffs canada already us please,0,2025-03-16T18:27:15Z,Neutral
@sparkyjerred419,oh know without canadian bacon guess well use ham,0,2025-03-16T18:25:54Z,Neutral
@Canoneosmiami,slovakia wouldnt mind 51st state,0,2025-03-16T18:25:10Z,Neutral
@texasthunder-g2w,america subsidies canada 200 billion year quotthe democrat transfer wealthquot destroy america cost quotthe invasion illegalquot quotusaid millions dollars grants wuhan labsquot dr anthony fauci cnbc profit pfizer vaccine ads brbrdemocrats mass murders treason enemy state,0,2025-03-16T18:24:32Z,Negative
@heartstrings8190,pay canadian real estate,0,2025-03-16T18:24:22Z,Neutral
@somai_1,crashing market purpose rich buy stock cheaper price,0,2025-03-16T18:20:38Z,Neutral
@BernardTutwilerMaxdylan8,sounds like democratic kickback sore losers,1,2025-03-16T18:20:18Z,Negative
@jacquelenelively189,america cant see man idea hes hes going destroy america impeach mafia gang impeach impeach impeach,0,2025-03-16T18:19:59Z,Negative
@paulmiller4647,theres point getting arguments youtube subscribers american stand canada fight back stupid president whats happening may hurt average american canadian citizens must fight back,1,2025-03-16T18:19:43Z,Negative
@DavidRodriguez-fr9vv,last administration shut economy covidthe news media didnt seem care impact seems talking pointbrhow odd,0,2025-03-16T18:19:24Z,Negative
@randyhanberg9997,buy american problem solvedbrbryoure welcome meet,0,2025-03-16T18:19:13Z,Positive
@badexamplepl,fake trash propaganda,0,2025-03-16T18:17:35Z,Negative
@dbomber03,guys keep showing old clips bunch crap guy whos head canada put place deep state thats talks way swamp needs go otherwise country going put worst conditions ever conceived theyve already wouldve us crawling around like animal floors begging scraps trump trying put legs back us might little bit scary might little bit deal first unprecedented huge changes heal sickness grown country basically since kennedy murdered george bush senior globalism created new world order people dont understand people like news agency thrive environment theyre taking kickbacks lies deceptive policies everybody knows keep mouth shut quit spreading fear little cushy life threatened youre part disease cbncnbc,0,2025-03-16T18:17:11Z,Negative
@kennym-mb3ll,look produced report consider source nbc nothing say donald trump particular republicans general,0,2025-03-16T18:17:00Z,Neutral
@Hellmiko702,youbr pay american people want canadian products pay american people stop trying create scared tactic american people news lying peoplebr gon na okay,0,2025-03-16T18:16:21Z,Negative
@VeronicaBagwell,keep struggling make sense crypto market keep missing every major pump market ive incurred losses profits ive tried everything youtube channels still end losing big market trends seems theres something im right,21,2025-03-16T18:15:32Z,Negative
@wilbs1959,paying canada long b4 trump became president,0,2025-03-16T18:15:17Z,Neutral
@dirkneugebauer4867,please tell bad thing well spend american money american products boosting american economy,0,2025-03-16T18:14:47Z,Neutral
@dbomber03,americans paying decisions made corrupt institution guys call white house sides parties theres lot republicans trying help rhinos essentially part deep state sold us concurrently groups people bed china thats goods went china dont think destabilized country crying loud know guys complicit guys got rich sickness thats guys wan na spew hatred misinformation lies yeah probably gon na suffer little disease allowed grow takes time heal sickness like youre part cnbc,0,2025-03-16T18:14:09Z,Negative
@davekreitzer4358,cnbc thinking news agency baa,1,2025-03-16T18:11:56Z,Neutral
@kpoutdoors3577,trump ripping people since dad got business colossal failure,0,2025-03-16T18:10:44Z,Negative
@Judy-ge4cu,fake news trying scare americans well remember high prices going trump went office paid ten dollars one dozen eggs harris amp obiden misplacing money amp allowing criminals go free remember canada president froze truck drivers bank accounts many truck drivers lost homes job might go high prices trump even said little bit worth trying get back,0,2025-03-16T18:10:08Z,Negative
@sharandeinlein407,liar trump,0,2025-03-16T18:10:04Z,Negative
@ronaldlincoln2935,canada stopped permitting illegal immigration drugs border dropped tariffs us wouldnt need tariff canada besides canada marxist nation usa distance,0,2025-03-16T18:09:56Z,Neutral
@CttrPrfl,ok us didnt know cnbs canadian organization,0,2025-03-16T18:07:03Z,Neutral
@Lee-kv1yh,lies lies lies usual,0,2025-03-16T18:06:58Z,Negative
@Lee-kv1yh,nonwe wont lolstop lying already,0,2025-03-16T18:06:17Z,Negative
@marcmathes41,cnbc pay place car industry electronics,0,2025-03-16T18:06:03Z,Neutral
@tommytaylor4458,bs master class lying news,0,2025-03-16T18:06:00Z,Negative
@johnkiser4112,u dont buy crap dont need anything canada,1,2025-03-16T18:04:32Z,Negative
,would little say logical honest information dont mind different opinions makes mean anyone watching seeing problems saying low iq teach especially riaz kara seems even logical male mind spews complete emotional nonsense,0,2025-03-16T18:04:20Z,Negative
@BobbyLuke-f9o,thing u wont taxed sayin ey,0,2025-03-16T18:02:14Z,Neutral
@sandozman6085,like canada attempt fight trade war us ppl dont realize size american economy vs canada br cause ppl stupid brcalifornia alone something like worlds 5th largest economy,0,2025-03-16T18:00:54Z,Negative
@zombiejunkies,um title reaction fact trump voted mandate means americas quottrade warquot trumps maybe try reporting truth might get people watching crap 38 million subs 3k likes sayin,0,2025-03-16T17:58:56Z,Negative
@gd2232,analogy incorrect tariffs net gain americans,0,2025-03-16T17:56:56Z,Neutral
@markfrazer7706,hey dummy youre saying revenue cant negotiating tool would completely tickled death income cares longer negotiating tool basically youre saying canada negotiating tools use revenue much higher tariffs idea dont countries completely drop tariffs lets see canada well fine,0,2025-03-16T17:56:38Z,Negative
@susiejo143,youre saying know truth,0,2025-03-16T17:56:19Z,Neutral
@jadeblack5586,canada two hundred plus tariffs cant youre news company full laughing point,0,2025-03-16T17:53:49Z,Negative
@Cdfarms,good us give time,0,2025-03-16T17:53:35Z,Neutral
@devtank,campaigned lot things,0,2025-03-16T17:51:41Z,Neutral
@stephtraveler7378,us exports 4 ca ca exports 88 guess feel pain even notice canada zero zero chance winning trade war us citizens even notice fight make trade equal us gain advantage,0,2025-03-16T17:51:21Z,Neutral
